listing_id,high,low,medium
7084021,0.028,0.834,0.138
6990317,0.042,0.727,0.231
6963281,0.159,0.634,0.207
6976055,0.046,0.312,0.642
7008624,0.181,0.504,0.315
7012486,0.4305,0.293,0.2765
7019816,0.28,0.545,0.175
7010446,0.001,0.891,0.108
7037139,0.076,0.541,0.383
6955268,0.25056666666666666,0.5544333333333334,0.195
7071509,0.057,0.577,0.366
7054995,0.138,0.534,0.328
7078312,0.014,0.709,0.277
7030297,0.008,0.94,0.052
7026670,0.087,0.677,0.236
7068400,0.0,0.998,0.002
7147856,0.001,0.997,0.002
6971862,0.021,0.817,0.162
6963692,0.036,0.861,0.103
6992763,0.007,0.976,0.017
7017133,0.7858333333333333,0.055,0.15916666666666668
7032777,0.002,0.975,0.023
7041868,0.027,0.669,0.304
7007386,0.084,0.552,0.364
6959177,0.057,0.581,0.362
7044280,0.025,0.7865,0.1885
7010981,0.072,0.649,0.279
7043647,0.076,0.71,0.214
6955155,0.112,0.629,0.259
6999062,0.158,0.448,0.394
6963403,0.129,0.5932857142857142,0.27771428571428575
7193503,0.04,0.914,0.046
7072255,0.33,0.335,0.335
7076168,0.067,0.605,0.328
7037744,0.015,0.718,0.267
7031201,0.107,0.47,0.423
7130504,0.108,0.549,0.343
7058928,0.051,0.413,0.536
6957952,0.013,0.912,0.075
6958323,0.0,0.939,0.061
6968987,0.012,0.898,0.09
7030458,0.017,0.768,0.215
7091306,0.152,0.343,0.505
7041390,0.122,0.7337142857142858,0.14428571428571427
6971543,0.007,0.895,0.098
7023129,0.012,0.9095833333333334,0.07841666666666666
7001825,0.116,0.522,0.362
7121075,0.02,0.867,0.113
7029684,0.01,0.786,0.204
7064778,0.069,0.6794166666666667,0.2515833333333333
7039520,0.005,0.851,0.144
7062191,0.157,0.461,0.382
7025993,0.006,0.838,0.156
6979185,0.021,0.905,0.074
7002189,0.023,0.771,0.206
7148629,0.0,0.998,0.002
7023354,0.038,0.503,0.459
7061444,0.064,0.506,0.43
6991675,0.107,0.6015,0.2915
7060756,0.122,0.55,0.328
7005619,0.005,0.934,0.061
7005922,0.074,0.844,0.082
7038984,0.002,0.979,0.019
6996883,0.312,0.25933333333333336,0.4286666666666667
6959682,0.22,0.456,0.324
6986792,0.23,0.44,0.33
7210257,0.007,0.851,0.142
7048193,0.091,0.678,0.231
7025195,0.014,0.838,0.148
6965622,0.01,0.926,0.064
6993981,0.048,0.706,0.246
6988398,0.006,0.989,0.005
6976842,0.011,0.8908333333333333,0.09816666666666667
7018205,0.046,0.693,0.261
7084314,0.07,0.726,0.204
6980460,0.162,0.394,0.444
7055940,0.213,0.301,0.486
7023001,0.316,0.306,0.378
6968429,0.022,0.9,0.078
7053771,0.2096666666666667,0.485,0.30533333333333335
7087900,0.021,0.794,0.185
7007559,0.098,0.397,0.505
6989632,0.301,0.424,0.275
6973596,0.07,0.389,0.541
7016824,0.0,0.998,0.002
7027507,0.014,0.803,0.183
6958438,0.104,0.642,0.254
7066638,0.013,0.908,0.079
6981056,0.06,0.588,0.352
7015114,0.003,0.869,0.128
7057959,0.011,0.907,0.082
7030064,0.026,0.818,0.156
6995179,0.093,0.484,0.423
7014164,0.029,0.544,0.427
7091969,0.126,0.5610833333333334,0.3129166666666667
7045797,0.004,0.942,0.054
7013280,0.092,0.475,0.433
6996829,0.02,0.795,0.185
7015380,0.181,0.326,0.493
7002438,0.012,0.745,0.243
7028178,0.101,0.673,0.226
7076600,0.2115,0.424,0.3645
7004428,0.02,0.6635,0.3165
7004660,0.005,0.931,0.064
6994114,0.022,0.792,0.186
7081819,0.021,0.786,0.193
7088526,0.087,0.618,0.295
6971141,0.034,0.678,0.288
7010564,0.0,0.95,0.05
7037926,0.004,0.941,0.055
7031189,0.017,0.783,0.2
7066432,0.0,0.953,0.047
7101230,0.037,0.674,0.289
7032355,0.001,0.964,0.035
7058886,0.116,0.412,0.472
6958431,0.05,0.665,0.285
6970322,0.062,0.359,0.579
6982770,0.005,0.984,0.011
6956483,0.054,0.434,0.512
7013283,0.208,0.385,0.407
7282609,0.045,0.8039166666666666,0.15108333333333335
7062638,0.007,0.944,0.049
7014142,0.002,0.975,0.023
7002044,0.0105,0.8425,0.147
7018893,0.03,0.354,0.616
7073779,0.349,0.272,0.379
7074648,0.022,0.89,0.088
7078251,0.543,0.327,0.13
7027381,0.014,0.819,0.167
6963234,0.068,0.635,0.297
7054951,0.017,0.565,0.418
7146361,0.004,0.828,0.168
7050298,0.008666666666666668,0.8663333333333334,0.125
6986489,0.293,0.289,0.418
6963926,0.002,0.991,0.007
7014136,0.0505,0.728,0.2215
7030005,0.009,0.905,0.086
7037586,0.052,0.4195,0.5285
6962147,0.294,0.501,0.205
7050512,0.015,0.219,0.766
6965933,0.031,0.864,0.105
6954499,0.002,0.917,0.081
7021652,0.001,0.978,0.021
7083926,0.004,0.945,0.051
6974603,0.001,0.9815,0.0175
7014197,0.036,0.789,0.175
7107430,0.047,0.782,0.171
7060733,0.10066666666666667,0.5793333333333334,0.32
7062427,0.018,0.626,0.356
7075930,0.034,0.745,0.221
7053003,0.0,0.992,0.008
6997358,0.11633333333333333,0.6744666666666667,0.2092
6972482,0.0,0.955,0.045
6993007,0.231,0.37389999999999995,0.3951
6978811,0.074,0.633,0.293
6976572,0.087,0.561,0.352
7071933,0.025,0.488,0.487
7067123,0.102,0.4833333333333334,0.4146666666666667
7081924,0.023416666666666665,0.8215833333333332,0.155
6970154,0.075,0.719,0.206
6994963,0.0,0.971,0.029
7093866,0.031,0.815,0.154
6956689,0.29,0.289,0.421
7074957,0.089,0.5283333333333333,0.38266666666666665
7013614,0.002,0.998,0.0
7077175,0.006,0.915,0.079
7033102,0.489,0.088,0.423
7011544,0.066,0.6705,0.2635
7141812,0.043,0.898,0.059
7032666,0.146,0.5955,0.2585
7016415,0.019,0.879,0.102
7002476,0.107,0.761,0.132
6986621,0.013,0.8753333333333334,0.11166666666666666
6954773,0.024,0.635,0.341
7005403,0.044,0.669,0.287
7000773,0.019,0.873,0.108
6977140,0.032,0.909,0.059
7066884,0.012,0.869,0.119
7074367,0.049,0.869,0.082
7079522,0.005,0.897,0.098
7190687,0.031,0.817,0.152
6971913,0.045,0.775,0.18
6983981,0.005,0.921,0.074
7077227,0.0,0.983,0.017
7082065,0.009,0.874,0.117
7037005,0.404,0.225,0.371
7080305,0.019,0.8,0.181
6953351,0.095,0.369,0.536
6967046,0.0726,0.5584,0.369
6972696,0.063,0.7803999999999999,0.15660000000000002
6988872,0.036,0.6635,0.3005
7069850,0.603,0.155,0.242
7037921,0.006,0.9025,0.0915
7180559,0.13066666666666665,0.536,0.33333333333333337
6997229,0.034,0.5203333333333334,0.44566666666666666
7074786,0.011,0.92,0.069
6983437,0.032,0.674,0.294
6989628,0.013,0.59,0.397
7062955,0.056,0.61,0.334
6972637,0.009,0.899,0.092
7149221,0.141,0.665,0.194
7032711,0.012,0.768,0.22
7052327,0.089,0.573,0.338
7007268,0.018,0.762,0.22
7007267,0.0,0.999,0.001
7063816,0.026,0.806,0.168
7006163,0.07266666666666666,0.736,0.19133333333333333
6971189,0.7026666666666667,0.172,0.12533333333333335
7023553,0.02,0.7941666666666666,0.18583333333333335
7190732,0.098,0.294,0.608
7019853,0.011,0.906,0.083
6989614,0.019,0.832,0.149
6973225,0.003,0.944,0.053
7032327,0.046,0.684,0.27
7080865,0.039,0.568,0.393
7004891,0.007,0.94,0.053
7011817,0.056,0.756,0.188
7030518,0.143,0.232,0.625
7035615,0.053,0.108,0.839
7004653,0.071,0.69575,0.23325
7068296,0.002,0.872,0.126
7009549,0.0,0.999,0.001
6966117,0.01,0.807,0.183
7034719,0.009,0.934,0.057
6970077,0.136,0.413,0.451
6982702,0.041,0.5113333333333334,0.4476666666666667
7017555,0.017,0.671,0.312
7033049,0.008,0.867,0.125
7044972,0.253,0.417,0.33
7074146,0.11608333333333333,0.2839166666666667,0.6
7232623,0.229,0.275,0.496
6964226,0.019,0.936,0.045
7022720,0.001,0.98575,0.01325
7081372,0.039,0.847,0.114
6970734,0.238,0.21875,0.54325
7012173,0.062,0.662,0.276
6975192,0.237,0.426,0.337
6985471,0.049,0.665,0.286
6969520,0.044,0.7734,0.18259999999999998
6980868,0.002,0.958,0.04
7024514,0.002,0.954,0.044
7029869,0.048,0.41466666666666663,0.5373333333333333
6979010,0.056,0.755,0.189
7040679,0.014,0.8201666666666667,0.1658333333333333
7082353,0.012,0.75,0.238
6958668,0.149,0.291,0.56
7074079,0.008,0.926,0.066
7081508,0.013,0.757,0.23
6955109,0.001,0.992,0.007
7014777,0.004,0.981,0.015
7043759,0.041,0.606,0.353
7064995,0.003,0.939,0.058
6993086,0.005,0.951,0.044
7054204,0.005,0.925,0.07
7008392,0.086,0.56,0.354
7283287,0.002,0.9906,0.0074
6997005,0.027,0.75825,0.21475
6991842,0.033,0.764,0.203
7054128,0.062,0.619,0.319
7063757,0.027,0.897,0.076
6975992,0.06,0.6885,0.2515
7037481,0.154,0.51,0.336
7231412,0.003,0.972,0.025
7015924,0.14,0.539,0.321
6995260,0.05,0.554,0.396
7041744,0.065,0.755,0.18
7028384,0.046,0.756,0.198
6954371,0.107,0.486,0.407
7030251,0.0,0.9834166666666666,0.016583333333333332
7213574,0.064,0.721,0.215
7062442,0.001,0.997,0.002
6986405,0.004,0.936,0.06
7012076,0.004,0.965,0.031
7075977,0.011,0.837,0.152
6999082,0.164,0.411,0.425
7204870,0.034,0.869,0.097
7053335,0.059,0.83,0.111
7037938,0.009,0.973,0.018
7031713,0.006,0.892,0.102
6955190,0.079,0.5543666666666667,0.3666333333333333
7001814,0.11733333333333333,0.443,0.4396666666666667
6953402,0.137,0.559,0.304
7071464,0.028,0.624,0.348
7218237,0.01,0.929,0.061
7133734,0.021,0.796,0.183
7031740,0.06083333333333333,0.634,0.30516666666666664
6978468,0.013,0.895,0.092
6988822,0.106,0.506,0.388
7070764,0.04,0.867,0.093
6993848,0.006,0.897,0.097
7091721,0.266,0.281,0.453
7065898,0.001,0.962,0.037
7012178,0.328,0.382,0.29
6953259,0.026,0.853,0.121
7005725,0.003,0.914,0.083
6987272,0.044,0.797,0.159
7020137,0.002,0.903,0.095
7061860,0.123,0.5231666666666668,0.35383333333333333
7058571,0.033,0.723,0.244
6991337,0.085,0.163,0.752
7145390,0.01,0.801,0.189
7022434,0.168,0.435,0.397
7054603,0.147,0.503,0.35
7025859,0.032,0.677,0.291
7043195,0.005,0.798,0.197
7077120,0.004,0.943,0.053
6987039,0.074,0.497,0.429
7160677,0.13,0.404,0.466
7076061,0.0,0.998,0.002
7004871,0.051,0.624,0.325
7044215,0.152,0.378,0.47
7072082,0.107,0.614,0.279
7010317,0.021,0.852,0.127
6981121,0.034,0.8770833333333333,0.08891666666666667
7204316,0.11,0.502,0.388
6953851,0.063,0.72825,0.20875
6997102,0.052,0.6830833333333333,0.26491666666666663
6991335,0.008,0.9,0.092
7045630,0.034,0.797,0.169
7088608,0.046,0.895,0.059
7082424,0.011,0.925,0.064
7074054,0.044,0.825,0.131
6982716,0.064,0.554,0.382
6956129,0.014,0.757,0.229
7080442,0.099,0.527,0.374
6993079,0.003,0.99,0.007
7002003,0.138,0.626,0.236
7066129,0.036,0.873,0.091
7011025,0.0,1.0,0.0
7035626,0.006,0.8765,0.1175
7133364,0.027,0.864,0.109
7042668,0.11,0.49191666666666667,0.39808333333333334
6952770,0.102,0.636,0.262
7022900,0.127,0.414,0.459
6983861,0.003,0.984,0.013
7033651,0.009,0.887,0.104
7169017,0.015,0.57,0.415
6958606,0.333,0.433,0.234
7018331,0.04,0.674,0.286
7026522,0.021,0.023,0.956
7074321,0.059,0.443,0.498
6969537,0.008,0.96,0.032
6952373,0.007,0.83,0.163
6953957,0.035,0.821,0.144
7094505,0.074,0.708,0.218
6960026,0.0355,0.8283333333333334,0.13616666666666669
6964905,0.119,0.491,0.39
7026510,0.043,0.631,0.326
7039150,0.009,0.864,0.127
6959714,0.112,0.677,0.211
7028552,0.095,0.728,0.177
6985898,0.033,0.663,0.304
6987782,0.044,0.853,0.103
7097445,0.49025,0.2705,0.23925
7194008,0.11821666666666665,0.551,0.3307833333333335
6996285,0.088,0.624,0.288
7073003,0.005,0.964,0.031
7035395,0.0,0.998,0.002
7039835,0.01,0.963,0.027
6967015,0.05333333333333334,0.6256666666666667,0.321
7187744,0.055499999999999994,0.637,0.3075
7081620,0.011,0.825,0.164
7078706,0.084,0.517,0.399
6981206,0.23475,0.229,0.53625
7041432,0.082,0.629,0.289
7028265,0.013,0.839,0.148
6959121,0.082,0.773,0.145
6964482,0.13,0.47408333333333336,0.39591666666666664
7073868,0.008,0.92,0.072
7055166,0.004,0.866,0.13
7077637,0.0,0.973,0.027
7013330,0.101,0.384,0.515
7035644,0.021,0.844,0.135
7069420,0.063,0.465,0.472
7034712,0.0,0.998,0.002
7009364,0.02,0.791,0.189
7046988,0.002,0.974,0.024
7088129,0.018,0.86,0.122
6992975,0.007,0.989,0.004
6964534,0.061,0.655,0.284
7033611,0.009,0.8730000000000001,0.11800000000000001
6996909,0.122,0.61,0.268
7013307,0.068,0.73,0.202
7036474,0.092,0.177,0.731
7175360,0.02,0.825,0.155
6963395,0.224,0.4708214285714285,0.30517857142857147
6976222,0.157,0.576,0.267
6991034,0.019,0.76,0.221
7013426,0.0,0.998,0.002
7053709,0.024,0.844,0.132
7008197,0.092,0.476,0.432
6977001,0.035,0.887,0.078
7096547,0.028,0.786,0.186
7068787,0.126,0.734,0.14
7084145,0.002,0.946,0.052
6988288,0.016,0.887,0.097
6989934,0.058,0.719,0.223
7011756,0.011,0.8953333333333334,0.09366666666666668
7020004,0.013,0.825,0.162
7083848,0.025,0.41,0.565
7202930,0.0695,0.553,0.3775
6954646,0.08166666666666667,0.653,0.26533333333333337
6961331,0.106,0.426,0.468
7002056,0.16466666666666666,0.3469,0.48843333333333333
7051123,0.21,0.548,0.242
6994852,0.343,0.323,0.334
7160788,0.104,0.645,0.251
6980436,0.079,0.426,0.495
6959379,0.136,0.6568333333333333,0.2071666666666667
7068736,0.005,0.946,0.049
6963697,0.183,0.615,0.202
7031210,0.018,0.889,0.093
6969500,0.003,0.961,0.036
7016280,0.088,0.312,0.6
7177592,0.151,0.545,0.304
7016945,0.01,0.853,0.137
7034671,0.0,0.998,0.002
6985744,0.02,0.777,0.203
7040141,0.001,0.98,0.019
7079533,0.034,0.759,0.207
7002273,0.019,0.826,0.155
7040981,0.065,0.6575,0.2775
7045157,0.007,0.856,0.137
7165327,0.134,0.499,0.367
7018095,0.004,0.971,0.025
7004583,0.001,0.981,0.018
7044350,0.018,0.835,0.147
7015848,0.002,0.99,0.008
7124508,0.008,0.723,0.269
7049350,0.054,0.566,0.38
7017232,0.0,0.984,0.016
7068945,0.0,0.997,0.003
7039549,0.001,0.961,0.038
6989839,0.026,0.859,0.115
7029632,0.0,0.999,0.001
6989813,0.019,0.866,0.115
7064065,0.0,0.995,0.005
7041462,0.028,0.822,0.15
7079513,0.048,0.836,0.116
7002722,0.018,0.786,0.196
6969710,0.047,0.661,0.292
7045169,0.029,0.7003333333333333,0.2706666666666666
7055638,0.019,0.706,0.275
7000695,0.036,0.819,0.145
7080623,0.061,0.568,0.371
6966348,0.175,0.416,0.409
6979298,0.003,0.9533333333333333,0.043666666666666666
7002652,0.04,0.175,0.785
6976926,0.004,0.98,0.016
7042993,0.063,0.611,0.326
6972785,0.055,0.688,0.257
7020252,0.044,0.867,0.089
7004906,0.014,0.875,0.111
7012824,0.008,0.979,0.013
6986959,0.056,0.587,0.357
6978986,0.057,0.729,0.214
7044717,0.063,0.73375,0.20325
7021330,0.053,0.681,0.266
6970724,0.063,0.7151500000000001,0.22184999999999996
7079198,0.008,0.924,0.068
7202153,0.058,0.7070833333333333,0.2349166666666667
7011669,0.081,0.681,0.238
7071470,0.002,0.951,0.047
7217486,0.023,0.877,0.1
7057911,0.082,0.301,0.617
6953671,0.047,0.736,0.217
6993769,0.019,0.872,0.109
7043978,0.019,0.843,0.138
7033615,0.036,0.789,0.175
7065845,0.082,0.589,0.329
7015628,0.08,0.713,0.207
7026715,0.101,0.5685833333333332,0.33041666666666664
6994354,0.015,0.907,0.078
6992906,0.39026666666666665,0.2705,0.33923333333333333
6997354,0.028,0.524,0.448
7022807,0.423,0.2715,0.3055
7020408,0.001,0.965,0.034
6995475,0.064,0.643,0.293
7228693,0.10233333333333335,0.474,0.4236666666666667
7040668,0.0,0.989,0.011
6957108,0.069,0.582,0.349
7025686,0.003,0.837,0.16
7047334,0.054,0.545,0.401
6993531,0.189,0.267,0.544
7075778,0.019,0.883,0.098
7061294,0.009,0.909,0.082
6991282,0.318,0.465,0.217
7077715,0.0,0.993,0.007
6993467,0.032,0.75,0.218
7029518,0.0035,0.951,0.0455
7051390,0.023,0.838,0.139
6960115,0.047,0.38,0.573
7077517,0.0,0.999,0.001
7145715,0.004,0.945,0.051
7214463,0.002,0.911,0.087
7055081,0.012,0.874,0.114
7003679,0.022,0.773,0.205
6975364,0.059,0.41,0.531
7011800,0.143,0.27,0.587
6970901,0.545,0.21433333333333335,0.24066666666666667
7205961,0.131,0.26466666666666666,0.6043333333333333
6979192,0.0,0.9946666666666666,0.005333333333333334
7076298,0.0,0.986,0.014
6974106,0.212,0.513,0.275
7016420,0.033,0.784,0.183
7040844,0.13233333333333333,0.232,0.6356666666666666
7017743,0.003,0.888,0.109
6957759,0.031,0.758,0.211
6963732,0.0,0.978,0.022
7051376,0.013,0.895,0.092
7020383,0.19776666666666665,0.0585,0.7437333333333334
6980621,0.01,0.881,0.109
6992240,0.117,0.48033333333333333,0.4026666666666667
7218515,0.011,0.884,0.105
6960117,0.099,0.692,0.209
7062556,0.002,0.988,0.01
7049251,0.0,0.999,0.001
7034813,0.001,0.995,0.004
7061302,0.021,0.823,0.156
7102126,0.028,0.653,0.319
7012997,0.0,0.998,0.002
6968666,0.044,0.688,0.268
6953785,0.009,0.932,0.059
7014848,0.01,0.9485,0.0415
7002361,0.022,0.69,0.288
7004853,0.001,0.969,0.03
6989372,0.448,0.203,0.349
7032410,0.034,0.8665,0.0995
7222592,0.587,0.152,0.261
6981183,0.173,0.559,0.268
6954031,0.006,0.981,0.013
7064961,0.003,0.917,0.08
6962922,0.094,0.588,0.318
7067220,0.3586666666666667,0.277,0.3643333333333333
7022227,0.45339999999999997,0.3276,0.219
7194489,0.013,0.821,0.166
6962427,0.043,0.784,0.173
7077585,0.119,0.525,0.356
7017694,0.059,0.613,0.328
6990177,0.005,0.975,0.02
6973708,0.042,0.739,0.219
7030924,0.068,0.387,0.545
7044322,0.356,0.309,0.335
7239704,0.016,0.91,0.074
7075781,0.011,0.906,0.083
7007699,0.267,0.17,0.563
7031715,0.105,0.774,0.121
7082133,0.002,0.918,0.08
7012774,0.0,1.0,0.0
7105390,0.038,0.513,0.449
7052624,0.26,0.123,0.617
7006018,0.089,0.783,0.128
7033696,0.009,0.933,0.058
7045027,0.007,0.914,0.079
7061919,0.01,0.94,0.05
7162579,0.112,0.473,0.415
6965924,0.022,0.905,0.073
7012023,0.0,1.0,0.0
6976704,0.042,0.187,0.771
6964179,0.08083333333333334,0.554,0.36516666666666664
6977265,0.013,0.8215,0.1655
7127656,0.054,0.739,0.207
6989829,0.014,0.79925,0.18675
7040777,0.0,0.997,0.003
7068739,0.035,0.764,0.201
6961695,0.003,0.941,0.056
7199632,0.007,0.896,0.097
7272858,0.059,0.588,0.353
6959447,0.007,0.8235,0.1695
6979442,0.009,0.8523333333333334,0.1386666666666667
7006619,0.002,0.945,0.053
7024128,0.067,0.517,0.416
6993920,0.045,0.639,0.316
6960942,0.21485238095238093,0.4236309523809524,0.3615166666666667
6952331,0.022,0.658,0.32
7025869,0.012,0.761,0.227
6960276,0.022,0.845,0.133
7006671,0.023,0.841,0.136
7031264,0.002,0.919,0.079
7162420,0.052,0.777,0.171
7010149,0.831,0.082,0.087
6954920,0.1796666666666667,0.437,0.38333333333333336
7056083,0.23958333333333334,0.353,0.4074166666666667
6973683,0.009,0.917,0.074
7045475,0.074,0.668,0.258
7244139,0.013,0.906,0.081
7124662,0.1,0.80375,0.09625
6956054,0.129,0.37,0.501
7038418,0.001,0.983,0.016
6969623,0.404,0.146,0.45
7053706,0.005,0.8835,0.1115
7078857,0.03,0.55375,0.41625
7197057,0.235,0.342,0.423
7031649,0.004,0.936,0.06
6987643,0.093,0.578,0.329
7034040,0.064,0.397,0.539
7027098,0.002,0.99,0.008
7006002,0.014,0.895,0.091
7013984,0.44466666666666677,0.3020833333333333,0.25325
7067869,0.0,0.998,0.002
7089950,0.117,0.547,0.336
7078075,0.002,0.965,0.033
6988688,0.095,0.763,0.142
6960027,0.122,0.14,0.738
6998119,0.025,0.762,0.213
7011701,0.007,0.78,0.213
7036240,0.145,0.477,0.378
7045680,0.017,0.938,0.045
7036223,0.651,0.062,0.287
7166765,0.099,0.539,0.362
6975635,0.0316,0.8045,0.16390000000000002
7003341,0.02,0.939,0.041
7046992,0.019,0.872,0.109
6967294,0.013,0.776,0.211
6953734,0.012,0.932,0.056
6992407,0.125,0.5976666666666667,0.2773333333333334
7000065,0.05,0.427,0.523
6964224,0.073,0.495,0.432
6974378,0.065,0.658,0.277
7164761,0.041,0.831,0.128
6974078,0.099,0.5505,0.3505
6965059,0.067,0.775,0.158
7055323,0.008,0.968,0.024
6967957,0.036,0.538,0.426
6998547,0.09440000000000001,0.389,0.5166000000000001
7024424,0.0,0.994,0.006
6973503,0.398,0.24333333333333335,0.35866666666666663
7101016,0.012,0.712,0.276
7067893,0.0,0.988,0.012
6962012,0.07,0.691,0.239
6960884,0.141,0.449,0.41
7053110,0.003,0.991,0.006
7070581,0.07,0.814,0.116
7057319,0.004,0.964,0.032
7217104,0.004,0.806,0.19
6974703,0.003,0.8723333333333334,0.12466666666666668
7031709,0.008,0.883,0.109
7010432,0.003,0.877,0.12
7023125,0.184,0.129,0.687
7011738,0.069,0.542,0.389
6993301,0.208,0.4164166666666666,0.3755833333333334
7067187,0.061,0.649,0.29
6974364,0.616,0.209,0.175
6991913,0.019,0.854,0.127
6980554,0.022,0.8936666666666666,0.08433333333333333
7128591,0.007,0.929,0.064
7078656,0.051,0.539,0.41
6986996,0.695,0.14,0.165
6982785,0.026,0.8616666666666666,0.11233333333333333
7002866,0.005,0.896,0.099
6990756,0.244,0.257,0.499
6982047,0.42,0.213,0.367
7113695,0.026,0.7783333333333333,0.19566666666666666
6975650,0.018,0.388,0.594
6964737,0.039,0.712,0.249
7074163,0.142,0.104,0.754
7045139,0.082,0.647,0.271
7057611,0.032,0.841,0.127
7066153,0.015,0.604,0.381
6957645,0.195,0.364,0.441
7100669,0.016,0.8076666666666668,0.17633333333333334
7080300,0.023,0.854,0.123
6984963,0.004,0.971,0.025
6993200,0.065,0.769,0.166
7074287,0.061,0.628,0.311
7016140,0.229,0.473,0.298
7013961,0.002,0.984,0.014
6962443,0.006,0.9264,0.0676
7067660,0.056,0.894,0.05
7060008,0.109,0.469,0.422
7072403,0.111,0.671,0.218
6974039,0.011,0.821,0.168
7042484,0.003,0.944,0.053
7000782,0.017,0.9,0.083
7112644,0.021,0.847,0.132
7020072,0.057,0.5890833333333333,0.3539166666666666
6973598,0.005,0.949,0.046
7035421,0.007,0.98,0.013
7072590,0.0235,0.855,0.1215
6977627,0.003,0.987,0.01
6963921,0.002,0.994,0.004
7068308,0.022,0.959,0.019
7019648,0.081,0.757,0.162
7052022,0.0,0.833,0.167
6981626,0.002,0.9865,0.0115
7026885,0.012,0.927,0.061
7141176,0.255,0.39116666666666666,0.35383333333333333
6984516,0.211,0.397,0.392
6966703,0.023,0.897,0.08
7003847,0.006,0.893,0.101
7048381,0.025,0.8,0.175
7024643,0.001,0.986,0.013
7042890,0.025,0.471,0.504
7161245,0.018,0.7,0.282
7093084,0.149,0.597,0.254
6958498,0.073,0.6745,0.2525
6952454,0.002,0.936,0.062
6966944,0.535,0.047,0.418
7049098,0.0,0.983,0.017
7007161,0.063,0.5313333333333332,0.4056666666666667
7133315,0.007,0.937,0.056
6989197,0.175,0.5474,0.2776
7054331,0.014,0.933,0.053
7077448,0.001,0.9423333333333334,0.056666666666666664
7078555,0.032,0.77,0.198
7006401,0.165,0.15675,0.67825
6960569,0.196,0.287,0.517
7013070,0.0,0.998,0.002
7075271,0.09183333333333334,0.606,0.3021666666666667
6988272,0.59,0.097,0.313
7025392,0.023,0.744,0.233
7063930,0.027,0.708,0.265
6978973,0.039,0.822,0.139
7048434,0.011,0.891,0.098
7017116,0.004,0.957,0.039
7053418,0.018,0.84,0.142
6970677,0.018,0.337,0.645
6967047,0.0,0.939,0.061
7079263,0.011,0.899,0.09
7056771,0.008,0.954,0.038
7055204,0.024,0.889,0.087
7071253,0.006,0.939,0.055
6965901,0.016,0.777,0.207
7052289,0.008,0.6043333333333333,0.3876666666666666
7033367,0.007,0.769,0.224
7060503,0.039,0.708,0.253
6987617,0.2454,0.475,0.2796
6996145,0.035,0.787,0.178
6967453,0.34833333333333333,0.20766666666666667,0.444
7015202,0.104,0.361,0.535
7030402,0.20766666666666667,0.26733333333333337,0.525
7070228,0.078,0.329,0.593
6977809,0.129,0.699,0.172
6961664,0.013,0.912,0.075
7066218,0.17025,0.4846666666666667,0.3450833333333333
7031767,0.056,0.456,0.488
7022917,0.6778,0.1032,0.219
7072076,0.0,0.991,0.009
7024442,0.001,0.951,0.048
7083262,0.083,0.612,0.305
7055873,0.016,0.874,0.11
7032592,0.215,0.2884166666666667,0.4965833333333334
